Timestamp,Relative Time (s),pH Value,pH Temperature (C),Conductivity Value,Conductivity Temperature (C)
2024-10-30 20:52:01,12472.35579,9.576,19.0,0.00,19.0
2024-10-30 20:52:11,12482.35862,9.575,19.0,0.00,19.0
2024-10-30 20:52:21,12492.3672,9.572,19.0,0.00,19.0
2024-10-30 20:52:31,12502.37415,9.570,19.0,0.00,19.0
2024-10-30 20:52:41,12512.46941,9.566,19.0,0.00,19.0
2024-10-30 20:52:51,12522.37602,9.565,19.0,0.00,19.0
2024-10-30 20:53:01,12532.38332,9.563,19.0,0.00,19.0
2024-10-30 20:53:11,12542.59298,9.563,19.0,0.00,19.0
2024-10-30 20:53:21,12552.39388,9.561,19.0,0.00,19.0
2024-10-30 20:53:31,12562.41404,9.563,19.0,0.00,19.0
2024-10-30 20:53:41,12572.40802,9.563,19.0,0.00,19.0
2024-10-30 20:53:51,12582.43025,9.563,19.0,0.00,19.0
2024-10-30 20:54:01,12592.43376,9.561,19.0,0.00,19.0
2024-10-30 20:54:11,12602.451,9.560,19.0,0.00,19.0
2024-10-30 20:54:21,12612.64378,9.558,19.0,0.00,19.0
2024-10-30 20:54:31,12622.46101,9.556,19.0,0.00,19.0
2024-10-30 20:54:41,12632.52595,9.554,19.0,0.00,19.0
2024-10-30 20:54:51,12642.45859,9.551,19.0,0.00,19.0
2024-10-30 20:55:01,12652.46642,9.549,19.0,0.00,19.0
2024-10-30 20:55:11,12662.45995,9.547,19.0,0.00,19.0
2024-10-30 20:55:21,12672.49062,9.546,19.0,0.00,19.0
2024-10-30 20:55:31,12682.49966,9.544,19.0,0.00,19.0
2024-10-30 20:55:41,12692.60835,9.542,19.0,0.00,19.0
2024-10-30 20:55:51,12702.52082,9.541,19.0,0.00,19.0
2024-10-30 20:56:01,12712.72899,9.539,19.0,0.00,19.0
2024-10-30 20:56:11,12722.53285,9.537,19.0,0.00,19.0
2024-10-30 20:56:21,12732.5338,9.535,19.0,0.00,19.0
2024-10-30 20:56:31,12742.67272,9.534,19.0,0.00,19.0
2024-10-30 20:56:41,12752.55839,9.532,19.0,0.00,19.0
2024-10-30 20:56:51,12762.56289,9.530,19.0,0.00,19.0
2024-10-30 20:57:01,12772.56479,9.528,19.0,0.00,19.0
2024-10-30 20:57:11,12782.59056,9.522,19.0,0.00,19.0
2024-10-30 20:57:21,12792.59038,9.518,19.0,0.00,19.0
2024-10-30 20:57:31,12802.60674,9.516,19.0,0.00,19.0
2024-10-30 20:57:41,12812.6214,9.510,19.0,0.00,19.0
2024-10-30 20:57:51,12822.62665,9.505,19.0,0.00,19.0
2024-10-30 20:58:02,12832.94983,9.502,19.0,0.00,19.0
2024-10-30 20:58:11,12842.65125,9.500,19.0,0.00,19.0
2024-10-30 20:58:21,12852.65867,9.496,19.0,0.00,19.0
2024-10-30 20:58:31,12862.66221,9.492,19.0,0.00,19.0
2024-10-30 20:58:41,12872.66233,9.489,19.0,0.00,19.0
2024-10-30 20:58:51,12882.67632,9.488,19.0,0.00,19.0
2024-10-30 20:59:01,12892.68994,9.485,19.0,0.00,19.0
2024-10-30 20:59:11,12902.70091,9.482,19.0,0.00,19.0
2024-10-30 20:59:21,12912.71292,9.483,19.0,0.00,19.0
2024-10-30 20:59:31,12922.71964,9.482,19.0,0.00,19.0
2024-10-30 20:59:41,12932.71492,9.474,19.0,0.00,19.0
2024-10-30 20:59:51,12942.73271,9.465,19.0,0.00,19.0
2024-10-30 21:00:01,12952.72258,9.458,19.0,0.00,19.0
2024-10-30 21:00:11,12962.72928,9.452,19.0,0.00,19.0
2024-10-30 21:00:22,12972.91417,9.448,19.0,0.00,19.0
2024-10-30 21:00:31,12982.75155,9.443,19.0,0.00,19.0
2024-10-30 21:00:41,12992.75674,9.439,19.0,0.00,19.0
2024-10-30 21:00:51,13002.85142,9.435,19.0,0.00,19.0
2024-10-30 21:01:01,13012.77314,9.430,19.0,0.00,19.0
2024-10-30 21:01:11,13022.81167,9.428,19.0,0.00,19.0
2024-10-30 21:01:21,13032.78097,9.426,19.0,0.00,19.0
2024-10-30 21:01:31,13042.79426,9.426,19.0,0.00,19.0
2024-10-30 21:01:41,13052.79778,9.433,19.0,0.00,19.0
2024-10-30 21:01:51,13062.81115,9.424,19.0,0.00,19.0
2024-10-30 21:02:11,13082.86305,9.418,19.0,0.00,19.0
2024-10-30 21:02:21,13092.83514,9.418,19.0,0.00,19.0
2024-10-30 21:02:42,13112.89391,9.419,19.0,0.00,19.0
2024-10-30 21:02:51,13122.86715,9.421,19.0,0.00,19.0
2024-10-30 21:03:01,13132.87613,9.411,19.0,0.00,19.0
2024-10-30 21:03:12,13143.03172,9.407,19.0,0.00,19.0
2024-10-30 21:03:21,13152.8873,9.406,19.0,0.00,19.0
2024-10-30 21:03:32,13162.9297,9.406,19.0,0.00,19.0
2024-10-30 21:03:42,13173.15256,9.406,19.0,0.00,19.0
2024-10-30 21:04:02,13192.96161,9.396,19.0,0.00,19.0
2024-10-30 21:04:12,13202.89332,9.393,19.0,0.00,19.0
2024-10-30 21:04:22,13212.91248,9.391,19.0,0.00,19.0
2024-10-30 21:04:32,13222.92692,9.389,19.0,0.00,19.0
2024-10-30 21:04:42,13232.93052,9.388,19.0,0.00,19.0
2024-10-30 21:04:52,13242.93045,9.387,19.0,0.00,19.0
2024-10-30 21:05:02,13252.94215,9.385,19.0,0.00,19.0
2024-10-30 21:05:12,13262.97125,9.383,19.0,0.00,19.0
2024-10-30 21:05:22,13272.9645,9.382,19.0,0.00,19.0
2024-10-30 21:05:42,13293.03724,9.380,19.0,0.00,19.0
2024-10-30 21:05:52,13303.24213,9.380,19.0,0.00,19.0
2024-10-30 21:06:02,13312.98319,9.382,19.0,0.00,19.0
2024-10-30 21:06:12,13323.06787,9.380,19.0,0.00,19.0
2024-10-30 21:06:22,13333.0076,9.379,19.0,0.00,19.0
2024-10-30 21:06:32,13343.0065,9.378,19.0,0.00,19.0
2024-10-30 21:06:42,13353.00966,9.374,19.0,0.00,19.0
2024-10-30 21:06:52,13363.02447,9.370,19.0,0.00,19.0
2024-10-30 21:07:02,13373.0313,9.369,19.0,0.00,19.0
2024-10-30 21:07:12,13383.03625,9.368,19.0,0.00,19.0
2024-10-30 21:07:32,13403.11069,9.365,19.0,0.00,19.0
2024-10-30 21:07:42,13413.0466,9.362,19.0,0.00,19.0
2024-10-30 21:07:52,13423.07162,9.363,19.0,0.00,19.0
2024-10-30 21:08:02,13433.08273,9.364,19.0,0.00,19.0
2024-10-30 21:08:12,13443.08963,9.362,19.0,0.00,19.0
2024-10-30 21:08:22,13453.09248,9.361,19.0,0.00,19.0
2024-10-30 21:08:32,13463.10602,9.360,19.0,0.00,19.0
2024-10-30 21:08:42,13473.12051,9.360,19.0,0.00,19.0
2024-10-30 21:08:52,13483.12616,9.360,19.0,0.00,19.0
2024-10-30 21:09:02,13493.32927,9.359,19.0,0.00,19.0
2024-10-30 21:09:12,13503.14229,9.360,19.0,0.00,19.0
2024-10-30 21:09:22,13513.15708,9.361,19.0,0.00,19.0
2024-10-30 21:09:32,13523.2783,9.362,19.0,0.00,19.0
2024-10-30 21:09:42,13533.1803,9.360,19.0,0.00,19.0
2024-10-30 21:09:52,13543.19348,9.359,19.0,0.00,19.0
2024-10-30 21:10:02,13553.2021,9.356,19.0,0.00,19.0
2024-10-30 21:10:12,13563.21339,9.354,19.0,0.00,19.0
2024-10-30 21:10:22,13573.22447,9.353,19.0,0.00,19.0
2024-10-30 21:10:32,13583.24522,9.352,19.0,0.00,19.0
2024-10-30 21:10:42,13593.2566,9.351,19.0,0.00,19.0
2024-10-30 21:10:52,13603.26208,9.348,19.0,0.00,19.0
2024-10-30 21:11:02,13613.27412,9.347,19.0,0.00,19.0
2024-10-30 21:11:12,13623.40323,9.345,19.0,0.00,19.0
2024-10-30 21:11:22,13633.28984,9.345,19.0,0.00,19.0
2024-10-30 21:11:32,13643.30703,9.344,19.0,0.00,19.0
2024-10-30 21:11:42,13653.35028,9.343,19.0,0.00,19.0
2024-10-30 21:11:52,13663.32312,9.342,19.0,0.00,19.0
2024-10-30 21:12:02,13673.37183,9.340,19.0,0.00,19.0
2024-10-30 21:12:12,13683.32673,9.338,19.0,0.00,19.0
2024-10-30 21:12:32,13703.33972,9.334,19.0,0.00,19.0
2024-10-30 21:12:42,13713.34059,9.332,19.0,0.00,19.0
2024-10-30 21:12:52,13723.34606,9.331,19.0,0.00,19.0
2024-10-30 21:13:02,13733.3458,9.330,19.0,0.00,19.0
2024-10-30 21:13:12,13743.36506,9.329,19.0,0.00,19.0
2024-10-30 21:13:22,13753.37834,9.326,19.0,0.00,19.0
2024-10-30 21:13:32,13763.39038,9.324,19.0,0.00,19.0
2024-10-30 21:13:42,13773.40485,9.322,19.0,0.00,19.0
2024-10-30 21:13:52,13783.73268,9.316,19.0,0.00,19.0
2024-10-30 21:14:02,13793.44256,9.314,19.0,0.00,19.0
2024-10-30 21:14:12,13803.4196,9.313,19.0,0.00,19.0
2024-10-30 21:14:22,13813.41365,9.312,19.0,0.00,19.0
2024-10-30 21:14:32,13823.43716,9.312,19.0,0.00,19.0
2024-10-30 21:14:42,13833.4412,9.309,19.0,0.00,19.0
2024-10-30 21:14:52,13843.45238,9.308,19.0,0.00,19.0
2024-10-30 21:15:02,13853.4572,9.306,19.0,0.00,19.0
2024-10-30 21:15:12,13863.47804,9.305,19.0,0.00,19.0
2024-10-30 21:15:22,13873.47901,9.304,19.0,0.00,19.0
2024-10-30 21:15:32,13883.48996,9.304,19.0,0.00,19.0
2024-10-30 21:15:42,13893.48544,9.303,19.0,0.00,19.0
2024-10-30 21:15:52,13903.49689,9.301,19.0,0.00,19.0
2024-10-30 21:16:02,13913.69219,9.297,19.0,0.00,19.0
2024-10-30 21:16:12,13923.51885,9.295,19.0,0.00,19.0
2024-10-30 21:16:22,13933.52445,9.295,19.0,0.00,19.0
2024-10-30 21:16:32,13943.5315,9.293,19.0,0.00,19.0
2024-10-30 21:16:42,13953.55081,9.291,19.0,0.00,19.0
2024-10-30 21:16:52,13963.55901,9.289,19.0,0.00,19.0
2024-10-30 21:17:02,13973.5797,9.287,19.0,0.00,19.0
2024-10-30 21:17:12,13983.58204,9.284,19.0,0.00,19.0
2024-10-30 21:17:22,13993.61065,9.282,19.0,0.00,19.0
2024-10-30 21:17:32,14003.8166,9.281,19.0,0.00,19.0
2024-10-30 21:17:42,14013.60771,9.279,19.0,0.00,19.0
2024-10-30 21:17:52,14023.64514,9.280,19.0,0.00,19.0
2024-10-30 21:18:02,14033.62808,9.280,19.0,0.00,19.0
2024-10-30 21:18:22,14053.63859,9.276,19.0,0.00,19.0
2024-10-30 21:18:32,14063.65945,9.273,19.0,0.00,19.0
2024-10-30 21:18:42,14073.66492,9.271,19.0,0.00,19.0
2024-10-30 21:18:52,14083.67125,9.271,19.0,0.00,19.0
2024-10-30 21:19:02,14093.68973,9.271,19.0,0.00,19.0
2024-10-30 21:19:12,14103.68632,9.271,19.0,0.00,19.0
2024-10-30 21:19:22,14113.69156,9.271,19.0,0.00,19.0
2024-10-30 21:19:32,14123.81013,9.271,19.0,0.00,19.0
2024-10-30 21:19:43,14134.00849,9.271,19.0,0.00,19.0
2024-10-30 21:19:52,14143.73833,9.272,19.0,0.00,19.0
2024-10-30 21:20:02,14153.83818,9.272,19.0,0.00,19.0
2024-10-30 21:20:12,14163.75015,9.273,19.0,0.00,19.0
2024-10-30 21:20:22,14173.75178,9.273,19.0,0.00,19.0
2024-10-30 21:20:32,14183.74808,9.275,19.0,0.00,19.0
2024-10-30 21:20:42,14193.75799,9.279,19.0,0.00,19.0
2024-10-30 21:20:52,14203.8013,9.282,19.0,0.00,19.0
2024-10-30 21:21:02,14213.77447,9.284,19.0,0.00,19.0
2024-10-30 21:21:12,14223.7979,9.285,19.0,0.00,19.0
2024-10-30 21:21:23,14233.91355,9.286,19.0,0.00,19.0
2024-10-30 21:21:32,14243.81695,9.290,19.0,0.00,19.0
2024-10-30 21:21:42,14253.827,9.290,19.0,0.00,19.0
2024-10-30 21:21:52,14263.83987,9.285,19.0,0.00,19.0
2024-10-30 21:22:02,14273.84344,9.283,19.0,0.00,19.0
2024-10-30 21:22:12,14283.86685,9.283,19.0,0.00,19.0
2024-10-30 21:22:22,14293.88582,9.281,19.0,0.00,19.0
2024-10-30 21:22:33,14304.06678,9.286,19.0,0.00,19.0
2024-10-30 21:22:43,14313.91681,9.290,19.0,0.00,19.0
2024-10-30 21:22:53,14323.90571,9.293,19.0,0.00,19.0
2024-10-30 21:23:03,14333.89983,9.295,19.0,0.00,19.0
2024-10-30 21:23:13,14343.91768,9.297,19.0,0.00,19.0
2024-10-30 21:23:23,14353.91458,9.295,19.0,0.00,19.0
2024-10-30 21:23:33,14363.93452,9.295,19.0,0.00,19.0
2024-10-30 21:23:43,14373.94975,9.299,19.0,0.00,19.0
2024-10-30 21:24:03,14393.96958,9.295,19.0,0.00,19.0
2024-10-30 21:24:13,14403.97561,9.296,19.0,0.00,19.0
2024-10-30 21:24:33,14424.05304,9.297,19.0,0.00,19.0
2024-10-30 21:24:43,14434.26647,9.299,19.0,0.00,19.0
2024-10-30 21:24:53,14444.01393,9.307,19.0,0.00,19.0
2024-10-30 21:25:03,14454.10642,9.311,19.0,0.00,19.0
2024-10-30 21:25:13,14464.03738,9.315,19.0,0.00,19.0
2024-10-30 21:25:23,14474.03634,9.316,19.0,0.00,19.0
2024-10-30 21:25:33,14484.04743,9.314,19.0,0.00,19.0
2024-10-30 21:25:43,14494.05418,9.315,19.0,0.00,19.0
2024-10-30 21:25:53,14504.06237,9.321,19.0,0.00,19.0
2024-10-30 21:26:03,14514.18676,9.325,19.0,0.00,19.0
2024-10-30 21:26:13,14524.40053,9.326,19.0,0.00,19.0
2024-10-30 21:26:23,14534.11408,9.324,19.0,0.00,19.0
2024-10-30 21:26:33,14544.22821,9.320,19.0,0.00,19.0
2024-10-30 21:26:43,14554.10916,9.323,19.0,0.00,19.0
2024-10-30 21:26:53,14564.11934,9.325,19.0,0.00,19.0
2024-10-30 21:27:03,14574.23615,9.327,19.0,0.00,19.0
2024-10-30 21:27:13,14584.1351,9.320,19.0,0.00,19.0
2024-10-30 21:27:23,14594.13924,9.319,19.0,0.00,19.0
2024-10-30 21:27:33,14604.17509,9.319,19.0,0.00,19.0
2024-10-30 21:27:43,14614.14612,9.313,19.0,0.00,19.0
2024-10-30 21:28:03,14634.29249,9.307,19.0,0.00,19.0
2024-10-30 21:28:13,14644.18025,9.306,19.0,0.00,19.0
2024-10-30 21:28:23,14654.18345,9.308,19.0,0.00,19.0
2024-10-30 21:28:33,14664.18605,9.308,19.0,0.00,19.0
2024-10-30 21:28:43,14674.18837,9.307,19.0,0.00,19.0
2024-10-30 21:28:53,14684.19598,9.307,19.0,0.00,19.0
2024-10-30 21:29:03,14694.36213,9.306,19.0,0.00,19.0
2024-10-30 21:29:13,14704.28785,9.305,19.0,0.00,19.0
2024-10-30 21:29:23,14714.20907,9.306,19.0,0.00,19.0
2024-10-30 21:29:33,14724.22681,9.309,19.0,0.00,19.0
2024-10-30 21:29:43,14734.24099,9.312,19.0,0.00,19.0
2024-10-30 21:29:53,14744.25102,9.313,19.0,0.00,19.0
2024-10-30 21:30:03,14754.25873,9.311,19.0,0.00,19.0
2024-10-30 21:30:13,14764.30804,9.310,19.0,0.00,19.0
2024-10-30 21:30:23,14774.27192,9.310,19.0,0.00,19.0
2024-10-30 21:30:33,14784.29201,9.308,19.0,0.00,19.0
2024-10-30 21:30:43,14794.42996,9.308,19.0,0.00,19.0
2024-10-30 21:30:53,14804.31613,9.308,19.0,0.00,19.0
2024-10-30 21:31:13,14824.37759,9.309,19.0,0.00,19.0
2024-10-30 21:31:23,14834.34307,9.308,19.0,0.00,19.0
2024-10-30 21:31:33,14844.36317,9.306,19.0,0.00,19.0
2024-10-30 21:31:43,14854.34312,9.310,19.0,0.00,19.0
2024-10-30 21:31:53,14864.35552,9.304,19.0,0.00,19.0
2024-10-30 21:32:03,14874.36676,9.302,19.0,0.00,19.0
2024-10-30 21:32:13,14884.38445,9.298,18.9,0.00,18.9
2024-10-30 21:32:23,14894.38196,9.299,18.9,0.00,18.9
2024-10-30 21:32:43,14914.40743,9.306,18.9,0.00,18.9
2024-10-30 21:32:53,14924.41437,9.307,19.0,0.00,19.0
2024-10-30 21:33:13,14944.48433,9.317,18.9,0.00,18.9
2024-10-30 21:33:23,14954.70159,9.314,18.9,0.00,18.9
2024-10-30 21:33:33,14964.51632,9.315,18.9,0.00,18.9
2024-10-30 21:33:43,14974.46626,9.314,18.9,0.00,18.9
2024-10-30 21:33:53,14984.47048,9.316,18.9,0.00,18.9
2024-10-30 21:34:03,14994.47423,9.318,18.9,0.00,18.9
2024-10-30 21:34:13,15004.48624,9.318,18.9,0.00,18.9
2024-10-30 21:34:23,15014.50736,9.319,18.9,0.00,18.9
2024-10-30 21:34:33,15024.50274,9.321,18.9,0.00,18.9
2024-10-30 21:34:43,15034.52044,9.323,18.9,0.00,18.9
2024-10-30 21:34:53,15044.52829,9.319,18.9,0.00,18.9
2024-10-30 21:35:03,15054.54064,9.319,18.9,0.00,18.9
2024-10-30 21:35:13,15064.53841,9.315,18.9,0.00,18.9
2024-10-30 21:35:23,15074.55609,9.311,18.9,0.00,18.9
2024-10-30 21:35:33,15084.71583,9.306,18.9,0.00,18.9
2024-10-30 21:35:43,15094.5795,9.301,18.9,0.00,18.9
2024-10-30 21:35:53,15104.57564,9.297,18.9,0.00,18.9
2024-10-30 21:36:03,15114.59026,9.293,18.9,0.00,18.9
2024-10-30 21:36:23,15134.66396,9.283,18.9,0.00,18.9
2024-10-30 21:36:33,15144.62502,9.282,18.9,0.00,18.9
2024-10-30 21:36:43,15154.62241,9.282,18.9,0.00,18.9
2024-10-30 21:36:53,15164.79793,9.283,18.9,0.00,18.9
2024-10-30 21:37:03,15174.63943,9.284,18.9,0.00,18.9
2024-10-30 21:37:13,15184.65135,9.285,18.9,0.00,18.9
2024-10-30 21:37:23,15194.65916,9.286,18.9,0.00,18.9
2024-10-30 21:37:33,15204.67222,9.291,18.9,0.00,18.9
2024-10-30 21:37:43,15214.68389,9.290,18.9,0.00,18.9
2024-10-30 21:37:53,15224.69242,9.290,18.9,0.00,18.9
2024-10-30 21:38:03,15234.70381,9.287,18.9,0.00,18.9
2024-10-30 21:38:13,15244.70577,9.282,18.9,0.00,18.9
2024-10-30 21:38:23,15254.72239,9.279,18.9,0.00,18.9
2024-10-30 21:38:33,15264.72575,9.274,18.9,0.00,18.9
2024-10-30 21:38:43,15274.73144,9.275,18.9,0.00,18.9
2024-10-30 21:38:53,15284.73122,9.273,19.0,0.00,19.0
2024-10-30 21:39:04,15294.93991,9.268,19.0,0.00,19.0
2024-10-30 21:39:13,15304.74376,9.263,19.0,0.00,19.0
2024-10-30 21:39:23,15314.74993,9.256,19.0,0.00,19.0
2024-10-30 21:39:33,15324.75894,9.253,19.0,0.00,19.0
2024-10-30 21:39:43,15334.75138,9.249,18.9,0.00,18.9
2024-10-30 21:39:53,15344.77207,9.252,19.0,0.00,19.0
2024-10-30 21:40:03,15354.77508,9.249,18.9,0.00,18.9
2024-10-30 21:40:13,15364.77213,9.242,18.9,0.00,18.9
2024-10-30 21:40:23,15374.77559,9.239,18.9,0.00,18.9
2024-10-30 21:40:34,15385.101,9.238,19.0,0.00,19.0
2024-10-30 21:40:43,15394.81553,9.236,19.0,0.00,19.0
2024-10-30 21:40:53,15404.81454,9.237,19.0,0.00,19.0
2024-10-30 21:41:03,15414.81549,9.234,19.0,0.00,19.0
2024-10-30 21:41:13,15424.82549,9.233,19.0,0.00,19.0
2024-10-30 21:41:23,15434.83446,9.230,19.0,0.00,19.0
2024-10-30 21:41:33,15444.84966,9.229,19.0,0.00,19.0
2024-10-30 21:41:43,15454.8566,9.232,19.0,0.00,19.0
2024-10-30 21:41:53,15464.86229,9.229,19.0,0.00,19.0
2024-10-30 21:42:14,15485.05866,9.230,19.0,0.00,19.0
2024-10-30 21:42:23,15494.88115,9.232,19.0,0.00,19.0
2024-10-30 21:42:34,15504.89961,9.233,19.0,0.00,19.0
2024-10-30 21:42:44,15515.00993,9.236,19.0,0.00,19.0
2024-10-30 21:42:54,15524.90537,9.234,18.9,0.00,18.9
2024-10-30 21:43:04,15534.91087,9.233,18.9,0.00,18.9
2024-10-30 21:43:14,15544.92092,9.236,18.9,0.00,18.9
2024-10-30 21:43:24,15554.92082,9.233,18.9,0.00,18.9
2024-10-30 21:43:34,15564.93528,9.238,18.9,0.00,18.9
2024-10-30 21:43:44,15574.94724,9.241,18.9,0.00,18.9
2024-10-30 21:43:54,15584.95531,9.240,18.9,0.00,18.9
2024-10-30 21:44:04,15594.96951,9.249,18.9,0.00,18.9
2024-10-30 21:44:14,15604.97328,9.249,18.9,0.00,18.9
2024-10-30 21:44:24,15615.17845,9.250,18.9,0.00,18.9
2024-10-30 21:44:34,15624.98092,9.249,19.0,0.00,19.0
2024-10-30 21:44:44,15634.99172,9.248,19.0,0.00,19.0
2024-10-30 21:44:54,15645.1084,9.248,19.0,0.00,19.0
2024-10-30 21:45:04,15655.00514,9.248,18.9,0.00,18.9
2024-10-30 21:45:14,15665.01621,9.247,18.9,0.00,18.9
2024-10-30 21:45:24,15675.03536,9.245,18.9,0.00,18.9
2024-10-30 21:45:34,15685.03933,9.246,18.9,0.00,18.9
2024-10-30 21:45:44,15695.0542,9.248,18.9,0.00,18.9
2024-10-30 21:45:54,15705.05246,9.250,18.9,0.00,18.9
2024-10-30 21:46:04,15715.06305,9.251,18.9,0.00,18.9
2024-10-30 21:46:14,15725.07515,9.253,18.9,0.00,18.9
2024-10-30 21:46:24,15735.07928,9.253,18.9,0.00,18.9
2024-10-30 21:46:34,15745.09136,9.256,18.9,0.00,18.9
2024-10-30 21:46:44,15755.11306,9.257,18.9,0.00,18.9
2024-10-30 21:46:54,15765.10933,9.259,18.9,0.00,18.9
2024-10-30 21:47:04,15775.10699,9.260,18.9,0.00,18.9
2024-10-30 21:47:14,15785.23465,9.261,18.9,0.00,18.9
2024-10-30 21:47:24,15795.13762,9.264,18.9,0.00,18.9
2024-10-30 21:47:44,15815.22916,9.265,18.9,0.00,18.9
2024-10-30 21:47:54,15825.16816,9.265,18.9,0.00,18.9
2024-10-30 21:48:14,15845.25786,9.262,18.9,0.00,18.9
2024-10-30 21:48:24,15855.17698,9.261,18.9,0.00,18.9
2024-10-30 21:48:34,15865.19588,9.262,18.9,0.00,18.9
2024-10-30 21:48:44,15875.20695,9.263,18.9,0.00,18.9
2024-10-30 21:48:54,15885.21859,9.257,18.9,0.00,18.9
2024-10-30 21:49:04,15895.30121,9.255,18.9,0.00,18.9
2024-10-30 21:49:14,15905.51134,9.252,18.9,0.00,18.9
2024-10-30 21:49:24,15915.22674,9.253,18.9,0.00,18.9
2024-10-30 21:49:34,15925.3434,9.258,18.9,0.00,18.9
2024-10-30 21:49:44,15935.2381,9.263,18.9,0.00,18.9
2024-10-30 21:49:54,15945.24372,9.267,18.9,0.00,18.9
2024-10-30 21:50:04,15955.25369,9.267,18.9,0.00,18.9
2024-10-30 21:50:14,15965.26467,9.262,18.9,0.00,18.9
2024-10-30 21:50:24,15975.27266,9.257,18.9,0.00,18.9
2024-10-30 21:50:34,15985.26888,9.259,18.9,0.00,18.9
2024-10-30 21:50:44,15995.2789,9.260,18.9,0.00,18.9
2024-10-30 21:50:54,16005.36133,9.257,18.9,0.00,18.9
2024-10-30 21:51:04,16015.29017,9.255,18.9,0.00,18.9
2024-10-30 21:51:14,16025.30462,9.257,18.9,0.00,18.9
2024-10-30 21:51:24,16035.30886,9.257,18.9,0.00,18.9
2024-10-30 21:51:34,16045.32364,9.258,18.9,0.00,18.9
2024-10-30 21:51:44,16055.32555,9.259,18.9,0.00,18.9
2024-10-30 21:51:54,16065.33878,9.260,18.9,0.00,18.9
2024-10-30 21:52:04,16075.34368,9.261,18.9,0.00,18.9
2024-10-30 21:52:14,16085.35244,9.264,18.9,0.00,18.9
2024-10-30 21:52:24,16095.35451,9.264,18.9,0.00,18.9
2024-10-30 21:52:34,16105.38449,9.264,18.9,0.00,18.9
2024-10-30 21:52:44,16115.37258,9.266,18.9,0.00,18.9
2024-10-30 21:52:54,16125.38348,9.266,18.9,0.00,18.9
2024-10-30 21:53:04,16135.59388,9.264,18.9,0.00,18.9
2024-10-30 21:53:14,16145.39027,9.262,18.9,0.00,18.9
2024-10-30 21:53:24,16155.40154,9.262,18.9,0.00,18.9
2024-10-30 21:53:34,16165.54116,9.262,18.9,0.00,18.9
2024-10-30 21:53:44,16175.42542,9.264,18.9,0.00,18.9
2024-10-30 21:53:54,16185.46603,9.266,18.9,0.00,18.9
2024-10-30 21:54:04,16195.45241,9.268,18.9,0.00,18.9
2024-10-30 21:54:14,16205.4578,9.268,18.9,0.00,18.9
2024-10-30 21:54:24,16215.44776,9.267,18.9,0.00,18.9
2024-10-30 21:54:34,16225.46238,9.266,18.9,0.00,18.9
2024-10-30 21:54:54,16245.54296,9.257,18.9,0.00,18.9
2024-10-30 21:55:04,16255.49855,9.254,18.9,0.00,18.9
2024-10-30 21:55:14,16265.50086,9.254,18.9,0.00,18.9
2024-10-30 21:55:24,16275.64085,9.255,18.9,0.00,18.9
2024-10-30 21:55:34,16285.5243,9.253,18.9,0.00,18.9
2024-10-30 21:55:54,16305.59049,9.255,18.9,0.00,18.9
2024-10-30 21:56:04,16315.53326,9.258,18.9,0.00,18.9
2024-10-30 21:56:14,16325.5668,9.260,18.9,0.00,18.9
2024-10-30 21:56:24,16335.53428,9.260,19.0,0.00,19.0
2024-10-30 21:56:44,16355.55173,9.261,18.9,0.00,18.9
2024-10-30 21:56:54,16365.5532,9.262,18.9,0.00,18.9
2024-10-30 21:57:14,16385.57517,9.264,18.9,0.00,18.9
2024-10-30 21:57:24,16395.58745,9.264,19.0,0.00,19.0
2024-10-30 21:57:34,16405.58979,9.264,19.0,0.00,19.0
2024-10-30 21:57:44,16415.60329,9.262,19.0,0.00,19.0
2024-10-30 21:57:54,16425.60615,9.262,19.0,0.00,19.0
2024-10-30 21:58:04,16435.79259,9.265,19.0,0.00,19.0
2024-10-30 21:58:14,16445.61067,9.268,19.0,0.00,19.0
2024-10-30 21:58:24,16455.6316,9.266,19.0,0.00,19.0
2024-10-30 21:58:34,16465.62838,9.266,19.0,0.00,19.0
2024-10-30 21:58:44,16475.64186,9.266,19.0,0.00,19.0
2024-10-30 21:58:54,16485.6671,9.266,19.0,0.00,19.0
2024-10-30 21:59:04,16495.65965,9.265,19.0,0.00,19.0
2024-10-30 21:59:14,16505.66507,9.262,19.0,0.00,19.0
2024-10-30 21:59:24,16515.72502,9.263,19.0,0.00,19.0
2024-10-30 21:59:35,16525.9519,9.266,19.0,0.00,19.0
2024-10-30 21:59:54,16545.77036,9.271,19.0,0.00,19.0
2024-10-30 22:00:04,16555.7147,9.272,19.0,0.00,19.0
2024-10-30 22:00:24,16575.78902,9.274,19.0,0.00,19.0
2024-10-30 22:00:34,16585.7299,9.273,19.0,0.00,19.0
2024-10-30 22:00:44,16595.74101,9.272,19.0,0.00,19.0
2024-10-30 22:00:54,16605.73983,9.274,19.0,0.00,19.0
2024-10-30 22:01:04,16615.74756,9.279,18.9,0.00,18.9
2024-10-30 22:01:14,16625.76125,9.282,18.9,0.00,18.9
2024-10-30 22:01:24,16635.7696,9.287,18.9,0.00,18.9
2024-10-30 22:01:34,16645.77913,9.290,18.9,0.00,18.9
2024-10-30 22:01:44,16655.79711,9.290,18.9,0.00,18.9
2024-10-30 22:01:54,16665.7838,9.290,18.9,0.00,18.9
2024-10-30 22:02:04,16675.78375,9.291,18.9,0.00,18.9
