Timestamp,Relative Time (s),pH Value,pH Temperature (C),Conductivity Value,Conductivity Temperature (C)
2024-10-31 20:14:57,11641.63835,7.882,18.5,0.00,18.5
2024-10-31 20:15:07,11651.58475,7.881,18.6,0.00,18.6
2024-10-31 20:15:17,11661.5969,7.880,18.6,0.00,18.6
2024-10-31 20:15:27,11671.60127,7.879,18.6,0.00,18.6
2024-10-31 20:15:37,11681.60824,7.885,18.6,0.00,18.6
2024-10-31 20:15:47,11691.61142,7.889,18.5,0.00,18.5
2024-10-31 20:15:57,11701.62173,7.886,18.5,0.00,18.5
2024-10-31 20:16:07,11711.63372,7.880,18.5,0.00,18.5
2024-10-31 20:16:17,11721.64251,7.876,18.5,0.00,18.5
2024-10-31 20:16:28,11731.75374,7.875,18.5,0.00,18.5
2024-10-31 20:16:37,11741.66367,7.877,18.6,0.00,18.6
2024-10-31 20:16:47,11751.66173,7.877,18.6,0.00,18.6
2024-10-31 20:16:56,11760.54926,7.873,18.6,0.00,18.6
2024-10-31 20:17:07,11771.6734,7.872,18.6,0.00,18.6
2024-10-31 20:17:17,11781.67892,7.867,18.6,0.00,18.6
2024-10-31 20:17:27,11791.68364,7.864,18.5,0.00,18.5
2024-10-31 20:17:37,11801.70071,7.864,18.5,0.00,18.5
2024-10-31 20:17:48,11811.71075,7.862,18.5,0.00,18.5
2024-10-31 20:17:58,11821.71936,7.861,18.5,0.00,18.5
2024-10-31 20:18:08,11831.74268,7.861,18.5,0.00,18.5
2024-10-31 20:18:18,11841.73971,7.862,18.5,0.00,18.5
2024-10-31 20:18:28,11851.72919,7.861,18.5,0.00,18.5
2024-10-31 20:18:36,11860.63293,7.862,18.5,0.00,18.5
2024-10-31 20:18:48,11871.74945,7.861,18.5,0.00,18.5
2024-10-31 20:18:58,11881.75262,7.859,18.5,0.00,18.5
2024-10-31 20:19:06,11890.64058,7.861,18.5,0.00,18.5
2024-10-31 20:19:18,11901.76585,7.862,18.5,0.00,18.5
2024-10-31 20:19:28,11911.77583,7.858,18.5,0.00,18.5
2024-10-31 20:19:38,11921.7794,7.856,18.5,0.00,18.5
2024-10-31 20:19:48,11931.79454,7.860,18.5,0.00,18.5
2024-10-31 20:19:58,11941.79589,7.860,18.5,0.00,18.5
2024-10-31 20:20:08,11951.80464,7.858,18.5,0.00,18.5
2024-10-31 20:20:18,11961.80753,7.858,18.5,0.00,18.5
2024-10-31 20:20:28,11971.81581,7.859,18.5,0.00,18.5
2024-10-31 20:20:48,11991.83894,7.859,18.5,0.00,18.5
2024-10-31 20:20:58,12001.84064,7.859,18.5,0.00,18.5
2024-10-31 20:21:08,12011.85352,7.859,18.5,0.00,18.5
2024-10-31 20:21:18,12021.86011,7.859,18.5,0.00,18.5
2024-10-31 20:21:28,12031.96445,7.858,18.5,0.00,18.5
2024-10-31 20:21:38,12041.87188,7.857,18.5,0.00,18.5
2024-10-31 20:21:48,12051.879,7.856,18.5,0.00,18.5
2024-10-31 20:21:58,12061.95341,7.855,18.5,0.00,18.5
2024-10-31 20:22:08,12071.89152,7.853,18.5,0.00,18.5
2024-10-31 20:22:18,12081.89751,7.853,18.5,0.00,18.5
2024-10-31 20:22:28,12091.9889,7.854,18.5,0.00,18.5
2024-10-31 20:22:38,12101.91041,7.856,18.5,0.00,18.5
2024-10-31 20:22:48,12111.91783,7.857,18.5,0.00,18.5
2024-10-31 20:22:58,12122.11343,7.857,18.5,0.00,18.5
2024-10-31 20:23:08,12131.93366,7.854,18.5,0.00,18.5
2024-10-31 20:23:18,12142.01759,7.850,18.5,0.00,18.5
2024-10-31 20:23:27,12150.82673,7.847,18.5,0.00,18.5
2024-10-31 20:23:38,12161.94889,7.845,18.5,0.00,18.5
2024-10-31 20:23:48,12171.97139,7.843,18.5,0.00,18.5
2024-10-31 20:23:58,12181.96032,7.841,18.5,0.00,18.5
2024-10-31 20:24:08,12191.97157,7.839,18.5,0.00,18.5
2024-10-31 20:24:18,12201.97013,7.837,18.5,0.00,18.5
2024-10-31 20:24:28,12211.97788,7.835,18.5,0.00,18.5
2024-10-31 20:24:38,12221.98174,7.835,18.5,0.00,18.5
2024-10-31 20:24:48,12231.99039,7.833,18.5,0.00,18.5
2024-10-31 20:25:08,12252.04568,7.830,18.5,0.00,18.5
2024-10-31 20:25:18,12261.99264,7.828,18.5,0.00,18.5
2024-10-31 20:25:28,12272.01026,7.827,18.5,0.00,18.5
2024-10-31 20:25:38,12282.02775,7.827,18.5,0.00,18.5
2024-10-31 20:25:48,12292.02564,7.826,18.5,0.00,18.5
2024-10-31 20:25:58,12302.04425,7.825,18.5,0.00,18.5
2024-10-31 20:26:08,12312.04422,7.825,18.5,0.00,18.5
2024-10-31 20:26:18,12322.05621,7.823,18.5,0.00,18.5
2024-10-31 20:26:28,12332.0636,7.825,18.5,0.00,18.5
2024-10-31 20:26:38,12342.06321,7.826,18.5,0.00,18.5
2024-10-31 20:26:48,12352.07538,7.825,18.5,0.00,18.5
2024-10-31 20:26:58,12362.09115,7.823,18.5,0.00,18.5
2024-10-31 20:27:08,12372.07866,7.821,18.5,0.00,18.5
2024-10-31 20:27:18,12382.10223,7.819,18.5,0.00,18.5
2024-10-31 20:27:28,12392.11913,7.817,18.5,0.00,18.5
2024-10-31 20:27:48,12412.1943,7.814,18.5,0.00,18.5
2024-10-31 20:27:58,12422.13778,7.814,18.5,0.00,18.5
2024-10-31 20:28:08,12432.14231,7.814,18.5,0.00,18.5
2024-10-31 20:28:18,12442.14905,7.814,18.5,0.00,18.5
2024-10-31 20:28:28,12452.16111,7.816,18.5,0.00,18.5
2024-10-31 20:28:38,12462.17638,7.818,18.5,0.00,18.5
2024-10-31 20:28:48,12472.1831,7.819,18.5,0.00,18.5
2024-10-31 20:28:58,12482.19312,7.817,18.5,0.00,18.5
2024-10-31 20:29:08,12492.19209,7.816,18.5,0.00,18.5
2024-10-31 20:29:18,12502.39895,7.814,18.5,0.00,18.5
2024-10-31 20:29:28,12512.22006,7.813,18.5,0.00,18.5
2024-10-31 20:29:38,12522.23533,7.811,18.5,0.00,18.5
2024-10-31 20:29:48,12532.23642,7.811,18.5,0.00,18.5
2024-10-31 20:30:08,12552.2553,7.811,18.5,0.00,18.5
2024-10-31 20:30:18,12562.24,7.811,18.5,0.00,18.5
2024-10-31 20:30:28,12572.24802,7.815,18.5,0.00,18.5
2024-10-31 20:30:38,12582.403,7.818,18.5,0.00,18.5
2024-10-31 20:30:48,12592.27018,7.820,18.5,0.00,18.5
2024-10-31 20:30:58,12602.27442,7.822,18.5,0.00,18.5
2024-10-31 20:31:08,12612.28365,7.822,18.5,0.00,18.5
2024-10-31 20:31:18,12622.27533,7.822,18.5,0.00,18.5
2024-10-31 20:31:28,12632.30752,7.822,18.5,0.00,18.5
2024-10-31 20:31:38,12642.30774,7.823,18.5,0.00,18.5
2024-10-31 20:31:48,12652.32536,7.824,18.5,0.00,18.5
2024-10-31 20:31:58,12662.33296,7.830,18.5,0.00,18.5
2024-10-31 20:32:08,12672.33295,7.837,18.5,0.00,18.5
2024-10-31 20:32:18,12682.49094,7.841,18.5,0.00,18.5
2024-10-31 20:32:28,12692.35879,7.843,18.5,0.00,18.5
2024-10-31 20:32:38,12702.36725,7.849,18.5,0.00,18.5
2024-10-31 20:32:48,12712.45749,7.856,18.5,0.00,18.5
2024-10-31 20:32:58,12722.38199,7.858,18.5,0.00,18.5
2024-10-31 20:33:08,12732.38393,7.857,18.5,0.00,18.5
2024-10-31 20:33:18,12742.48303,7.852,18.5,0.00,18.5
2024-10-31 20:33:28,12752.40515,7.847,18.5,0.00,18.5
2024-10-31 20:33:38,12762.42102,7.841,18.5,0.00,18.5
2024-10-31 20:33:48,12772.61382,7.836,18.5,0.00,18.5
2024-10-31 20:33:58,12782.44613,7.833,18.5,0.00,18.5
2024-10-31 20:34:08,12792.4619,7.835,18.5,0.00,18.5
2024-10-31 20:34:17,12801.34227,7.838,18.5,0.00,18.5
2024-10-31 20:34:28,12812.47836,7.837,18.5,0.00,18.5
2024-10-31 20:34:38,12822.47981,7.837,18.5,0.00,18.5
2024-10-31 20:34:48,12832.48509,7.838,18.5,0.00,18.5
2024-10-31 20:34:57,12841.38281,7.836,18.5,0.00,18.5
2024-10-31 20:35:08,12852.51604,7.833,18.5,0.00,18.5
2024-10-31 20:35:18,12862.5373,7.833,18.5,0.00,18.5
2024-10-31 20:35:28,12872.51617,7.833,18.5,0.00,18.5
2024-10-31 20:35:38,12882.53545,7.829,18.5,0.00,18.5
2024-10-31 20:35:48,12892.53816,7.826,18.5,0.00,18.5
2024-10-31 20:35:58,12902.56077,7.822,18.5,0.00,18.5
2024-10-31 20:36:08,12912.57315,7.821,18.5,0.00,18.5
2024-10-31 20:36:17,12921.45773,7.818,18.5,0.00,18.5
2024-10-31 20:36:29,12932.9039,7.814,18.5,0.00,18.5
2024-10-31 20:36:38,12942.59596,7.813,18.5,0.00,18.5
2024-10-31 20:36:48,12952.60038,7.814,18.5,0.00,18.5
2024-10-31 20:36:58,12962.60727,7.816,18.5,0.00,18.5
2024-10-31 20:37:09,12972.75592,7.814,18.5,0.00,18.5
2024-10-31 20:37:18,12982.60595,7.814,18.5,0.00,18.5
2024-10-31 20:37:28,12992.61977,7.814,18.5,0.00,18.5
2024-10-31 20:37:38,13002.63472,7.812,18.5,0.00,18.5
2024-10-31 20:37:48,13012.64083,7.812,18.5,0.00,18.5
2024-10-31 20:37:58,13022.65067,7.810,18.5,0.00,18.5
2024-10-31 20:38:08,13032.66813,7.808,18.5,0.00,18.5
2024-10-31 20:38:18,13042.67206,7.805,18.5,0.00,18.5
2024-10-31 20:38:28,13052.68362,7.803,18.5,0.00,18.5
2024-10-31 20:38:37,13061.57722,7.802,18.5,0.00,18.5
2024-10-31 20:38:49,13072.71262,7.801,18.5,0.00,18.5
2024-10-31 20:38:58,13082.7095,7.801,18.5,0.00,18.5
2024-10-31 20:39:09,13092.71962,7.801,18.5,0.00,18.5
2024-10-31 20:39:19,13102.73089,7.801,18.5,0.00,18.5
2024-10-31 20:39:29,13112.73707,7.801,18.5,0.00,18.5
2024-10-31 20:39:39,13122.73703,7.802,18.5,0.00,18.5
2024-10-31 20:39:49,13132.74155,7.802,18.5,0.00,18.5
2024-10-31 20:39:59,13142.76801,7.801,18.5,0.00,18.5
2024-10-31 20:40:09,13152.7658,7.801,18.5,0.00,18.5
2024-10-31 20:40:19,13162.78364,7.801,18.5,0.00,18.5
2024-10-31 20:40:29,13172.79354,7.802,18.5,0.00,18.5
2024-10-31 20:40:39,13182.80709,7.807,18.5,0.00,18.5
2024-10-31 20:40:49,13192.8125,7.807,18.5,0.00,18.5
2024-10-31 20:40:59,13202.83796,7.804,18.5,0.00,18.5
2024-10-31 20:41:09,13212.8395,7.803,18.5,0.00,18.5
2024-10-31 20:41:19,13222.84104,7.806,18.5,0.00,18.5
2024-10-31 20:41:28,13231.75063,7.809,18.5,0.00,18.5
2024-10-31 20:41:39,13242.87492,7.809,18.5,0.00,18.5
2024-10-31 20:41:49,13252.87854,7.809,18.5,0.00,18.5
2024-10-31 20:41:59,13262.88476,7.808,18.5,0.00,18.5
2024-10-31 20:42:09,13272.89149,7.807,18.5,0.00,18.5
2024-10-31 20:42:19,13282.90046,7.805,18.5,0.00,18.5
2024-10-31 20:42:29,13292.91472,7.803,18.5,0.00,18.5
2024-10-31 20:42:39,13302.91043,7.800,18.5,0.00,18.5
2024-10-31 20:42:49,13312.92471,7.800,18.5,0.00,18.5
2024-10-31 20:42:58,13321.80579,7.802,18.5,0.00,18.5
2024-10-31 20:43:09,13332.92568,7.803,18.5,0.00,18.5
2024-10-31 20:43:19,13342.92345,7.803,18.5,0.00,18.5
2024-10-31 20:43:29,13352.92718,7.802,18.5,0.00,18.5
2024-10-31 20:43:39,13362.94696,7.802,18.5,0.00,18.5
2024-10-31 20:43:49,13372.9452,7.800,18.5,0.00,18.5
2024-10-31 20:43:59,13382.95565,7.802,18.5,0.00,18.5
2024-10-31 20:44:09,13392.96563,7.801,18.5,0.00,18.5
2024-10-31 20:44:18,13401.85968,7.798,18.5,0.00,18.5
2024-10-31 20:44:29,13412.96801,7.795,18.5,0.00,18.5
2024-10-31 20:44:39,13422.99208,7.794,18.5,0.00,18.5
2024-10-31 20:44:49,13432.99133,7.793,18.5,0.00,18.5
2024-10-31 20:44:59,13443.00862,7.794,18.5,0.00,18.5
2024-10-31 20:45:09,13453.00544,7.794,18.5,0.00,18.5
2024-10-31 20:45:19,13463.02909,7.794,18.5,0.00,18.5
2024-10-31 20:45:29,13473.03197,7.794,18.5,0.00,18.5
2024-10-31 20:45:39,13483.04613,7.793,18.5,0.00,18.5
2024-10-31 20:45:49,13493.05459,7.792,18.5,0.00,18.5
2024-10-31 20:45:59,13503.05264,7.792,18.5,0.00,18.5
2024-10-31 20:46:09,13513.07259,7.792,18.5,0.00,18.5
2024-10-31 20:46:19,13523.08572,7.794,18.5,0.00,18.5
2024-10-31 20:46:29,13533.42231,7.795,18.5,0.00,18.5
2024-10-31 20:46:39,13543.13423,7.797,18.5,0.00,18.5
2024-10-31 20:46:49,13553.1134,7.799,18.5,0.00,18.5
2024-10-31 20:46:59,13563.1289,7.800,18.5,0.00,18.5
2024-10-31 20:47:09,13573.13005,7.800,18.5,0.00,18.5
2024-10-31 20:47:19,13583.13534,7.798,18.5,0.00,18.5
2024-10-31 20:47:29,13593.14183,7.800,18.5,0.00,18.5
2024-10-31 20:47:39,13603.1527,7.800,18.5,0.00,18.5
2024-10-31 20:47:49,13613.15947,7.800,18.5,0.00,18.5
2024-10-31 20:47:59,13623.16083,7.800,18.5,0.00,18.5
2024-10-31 20:48:08,13632.04346,7.799,18.5,0.00,18.5
2024-10-31 20:48:19,13643.16562,7.798,18.5,0.00,18.5
2024-10-31 20:48:29,13653.17368,7.798,18.5,0.00,18.5
2024-10-31 20:48:39,13663.18092,7.799,18.5,0.00,18.5
2024-10-31 20:48:49,13673.1852,7.800,18.5,0.00,18.5
2024-10-31 20:48:59,13683.19207,7.800,18.5,0.00,18.5
2024-10-31 20:49:09,13693.19957,7.800,18.5,0.00,18.5
2024-10-31 20:49:19,13703.19855,7.800,18.5,0.00,18.5
2024-10-31 20:49:29,13713.21161,7.799,18.5,0.00,18.5
2024-10-31 20:49:39,13723.20509,7.798,18.5,0.00,18.5
2024-10-31 20:49:49,13733.21792,7.798,18.5,0.00,18.5
2024-10-31 20:49:59,13743.22748,7.798,18.5,0.00,18.5
2024-10-31 20:50:09,13753.55447,7.798,18.5,0.00,18.5
2024-10-31 20:50:19,13763.25313,7.796,18.5,0.00,18.5
2024-10-31 20:50:29,13773.36322,7.796,18.5,0.00,18.5
2024-10-31 20:50:39,13783.27576,7.796,18.5,0.00,18.5
2024-10-31 20:50:49,13793.2708,7.796,18.5,0.00,18.5
2024-10-31 20:50:59,13803.28695,7.794,18.5,0.00,18.5
2024-10-31 20:51:09,13813.28933,7.793,18.5,0.00,18.5
2024-10-31 20:51:19,13823.29521,7.791,18.5,0.00,18.5
2024-10-31 20:51:29,13833.31363,7.791,18.5,0.00,18.5
2024-10-31 20:51:39,13843.32124,7.792,18.5,0.00,18.5
2024-10-31 20:51:49,13853.31592,7.792,18.5,0.00,18.5
2024-10-31 20:51:59,13863.33338,7.791,18.5,0.00,18.5
2024-10-31 20:52:09,13873.34323,7.790,18.5,0.00,18.5
2024-10-31 20:52:18,13882.22537,7.790,18.5,0.00,18.5
2024-10-31 20:52:29,13893.34981,7.790,18.5,0.00,18.5
2024-10-31 20:52:39,13903.36843,7.790,18.5,0.00,18.5
2024-10-31 20:52:49,13913.3845,7.792,18.5,0.00,18.5
2024-10-31 20:52:59,13923.39276,7.792,18.5,0.00,18.5
2024-10-31 20:53:09,13933.39319,7.794,18.5,0.00,18.5
2024-10-31 20:53:19,13943.38927,7.794,18.5,0.00,18.5
2024-10-31 20:53:29,13953.41389,7.794,18.5,0.00,18.5
2024-10-31 20:53:39,13963.43263,7.792,18.5,0.00,18.5
2024-10-31 20:53:49,13973.42994,7.792,18.5,0.00,18.5
2024-10-31 20:53:59,13983.4347,7.792,18.5,0.00,18.5
2024-10-31 20:54:09,13993.45057,7.791,18.5,0.00,18.5
2024-10-31 20:54:19,14003.44702,7.790,18.5,0.00,18.5
2024-10-31 20:54:29,14013.45845,7.790,18.5,0.00,18.5
2024-10-31 20:54:39,14023.46425,7.789,18.5,0.00,18.5
2024-10-31 20:54:49,14033.45962,7.787,18.5,0.00,18.5
2024-10-31 20:54:59,14043.47196,7.786,18.5,0.00,18.5
2024-10-31 20:55:09,14053.69905,7.785,18.5,0.00,18.5
2024-10-31 20:55:19,14063.47821,7.784,18.5,0.00,18.5
2024-10-31 20:55:29,14073.57481,7.783,18.5,0.00,18.5
2024-10-31 20:55:39,14083.51465,7.782,18.5,0.00,18.5
2024-10-31 20:55:49,14093.52017,7.781,18.5,0.00,18.5
2024-10-31 20:55:59,14103.53346,7.779,18.5,0.00,18.5
2024-10-31 20:56:09,14113.53764,7.778,18.5,0.00,18.5
2024-10-31 20:56:19,14123.53511,7.777,18.5,0.00,18.5
2024-10-31 20:56:29,14133.55526,7.775,18.5,0.00,18.5
2024-10-31 20:56:39,14143.54733,7.774,18.5,0.00,18.5
2024-10-31 20:56:48,14152.446,7.772,18.5,0.00,18.5
2024-10-31 20:56:59,14163.57043,7.770,18.5,0.00,18.5
2024-10-31 20:57:09,14173.56805,7.769,18.5,0.00,18.5
2024-10-31 20:57:19,14183.58805,7.768,18.5,0.00,18.5
2024-10-31 20:57:29,14193.59915,7.766,18.5,0.00,18.5
2024-10-31 20:57:39,14203.60048,7.765,18.5,0.00,18.5
2024-10-31 20:57:49,14213.61798,7.765,18.5,0.00,18.5
2024-10-31 20:57:59,14223.6266,7.763,18.5,0.00,18.5
2024-10-31 20:58:09,14233.62873,7.763,18.5,0.00,18.5
2024-10-31 20:58:19,14243.64413,7.762,18.5,0.00,18.5
2024-10-31 20:58:29,14253.66728,7.761,18.5,0.00,18.5
2024-10-31 20:58:39,14263.66852,7.761,18.5,0.00,18.5
2024-10-31 20:58:48,14272.55907,7.759,18.5,0.00,18.5
2024-10-31 20:58:59,14283.67327,7.759,18.5,0.00,18.5
2024-10-31 20:59:09,14293.69289,7.759,18.5,0.00,18.5
2024-10-31 20:59:19,14303.68803,7.759,18.5,0.00,18.5
2024-10-31 20:59:29,14313.70144,7.759,18.5,0.00,18.5
2024-10-31 20:59:38,14322.59884,7.757,18.5,0.00,18.5
2024-10-31 20:59:50,14333.72338,7.757,18.5,0.00,18.5
2024-10-31 21:00:00,14343.7276,7.756,18.5,0.00,18.5
2024-10-31 21:00:10,14353.7286,7.754,18.5,0.00,18.5
2024-10-31 21:00:20,14363.73363,7.753,18.5,0.00,18.5
2024-10-31 21:00:30,14373.74621,7.753,18.5,0.00,18.5
2024-10-31 21:00:40,14383.75863,7.752,18.5,0.00,18.5
2024-10-31 21:00:50,14393.77374,7.750,18.5,0.00,18.5
2024-10-31 21:00:58,14402.65712,7.750,18.5,0.00,18.5
2024-10-31 21:01:10,14413.77826,7.751,18.5,0.00,18.5
2024-10-31 21:01:20,14423.77837,7.752,18.5,0.00,18.5
2024-10-31 21:01:30,14433.79343,7.752,18.5,0.00,18.5
2024-10-31 21:01:40,14443.81702,7.752,18.5,0.00,18.5
2024-10-31 21:01:50,14453.81547,7.752,18.5,0.00,18.5
2024-10-31 21:02:00,14463.83194,7.750,18.5,0.00,18.5
2024-10-31 21:02:10,14473.86002,7.750,18.5,0.00,18.5
2024-10-31 21:02:20,14483.85193,7.750,18.5,0.00,18.5
2024-10-31 21:02:30,14493.86253,7.750,18.5,0.00,18.5
2024-10-31 21:02:40,14503.98811,7.750,18.5,0.00,18.5
2024-10-31 21:02:50,14513.87932,7.750,18.5,0.00,18.5
2024-10-31 21:03:00,14523.88946,7.752,18.5,0.00,18.5
2024-10-31 21:03:10,14533.90059,7.752,18.5,0.00,18.5
2024-10-31 21:03:20,14544.11488,7.752,18.5,0.00,18.5
2024-10-31 21:03:30,14553.91043,7.751,18.5,0.00,18.5
2024-10-31 21:03:40,14563.92223,7.750,18.5,0.00,18.5
2024-10-31 21:03:50,14573.93342,7.752,18.5,0.00,18.5
2024-10-31 21:04:00,14583.92369,7.752,18.5,0.00,18.5
2024-10-31 21:04:10,14593.94998,7.751,18.5,0.00,18.5
2024-10-31 21:04:20,14603.93805,7.750,18.5,0.00,18.5
2024-10-31 21:04:30,14613.9631,7.750,18.5,0.00,18.5
2024-10-31 21:04:40,14623.955,7.750,18.5,0.00,18.5
2024-10-31 21:04:50,14633.97045,7.750,18.5,0.00,18.5
2024-10-31 21:05:00,14644.0767,7.750,18.5,0.00,18.5
2024-10-31 21:05:10,14653.98608,7.750,18.5,0.00,18.5
2024-10-31 21:05:20,14663.97748,7.748,18.5,0.00,18.5
2024-10-31 21:05:30,14674.3173,7.748,18.5,0.00,18.5
2024-10-31 21:05:40,14684.01131,7.748,18.5,0.00,18.5
2024-10-31 21:05:50,14694.0125,7.747,18.5,0.00,18.5
2024-10-31 21:06:00,14704.02343,7.746,18.5,0.00,18.5
2024-10-31 21:06:10,14714.03554,7.746,18.5,0.00,18.5
2024-10-31 21:06:20,14724.03325,7.745,18.5,0.00,18.5
2024-10-31 21:06:30,14734.05755,7.744,18.5,0.00,18.5
2024-10-31 21:06:40,14744.05561,7.744,18.5,0.00,18.5
2024-10-31 21:06:50,14754.06292,7.742,18.5,0.00,18.5
2024-10-31 21:07:10,14774.08498,7.741,18.5,0.00,18.5
2024-10-31 21:07:20,14784.07056,7.741,18.5,0.00,18.5
2024-10-31 21:07:30,14794.08797,7.739,18.5,0.00,18.5
2024-10-31 21:07:40,14804.10245,7.739,18.5,0.00,18.5
2024-10-31 21:07:50,14814.09471,7.737,18.5,0.00,18.5
2024-10-31 21:08:00,14824.11618,7.737,18.5,0.00,18.5
2024-10-31 21:08:10,14834.13997,7.737,18.5,0.00,18.5
2024-10-31 21:08:19,14842.99989,7.737,18.5,0.00,18.5
2024-10-31 21:08:30,14854.14204,7.735,18.5,0.00,18.5
2024-10-31 21:08:40,14864.15108,7.735,18.5,0.00,18.5
2024-10-31 21:08:50,14874.15567,7.735,18.5,0.00,18.5
2024-10-31 21:09:00,14884.1666,7.735,18.5,0.00,18.5
2024-10-31 21:09:10,14894.17653,7.734,18.5,0.00,18.5
2024-10-31 21:09:20,14904.18268,7.739,18.5,0.00,18.5
2024-10-31 21:09:30,14914.18837,7.748,18.5,0.00,18.5
2024-10-31 21:09:40,14924.19722,7.752,18.5,0.00,18.5
2024-10-31 21:09:50,14934.29144,7.755,18.5,0.00,18.5
2024-10-31 21:10:00,14944.20355,7.755,18.5,0.00,18.5
2024-10-31 21:10:10,14954.21703,7.755,18.5,0.00,18.5
2024-10-31 21:10:20,14964.21337,7.755,18.5,0.00,18.5
2024-10-31 21:10:29,14973.11023,7.754,18.5,0.00,18.5
2024-10-31 21:10:40,14984.23783,7.756,18.5,0.00,18.5
2024-10-31 21:10:50,14994.24107,7.756,18.5,0.00,18.5
2024-10-31 21:11:00,15004.25318,7.755,18.5,0.00,18.5
2024-10-31 21:11:10,15014.25092,7.751,18.5,0.00,18.5
2024-10-31 21:11:20,15024.26202,7.749,18.5,0.00,18.5
2024-10-31 21:11:30,15034.28068,7.748,18.5,0.00,18.5
2024-10-31 21:11:40,15044.29063,7.746,18.5,0.00,18.5
2024-10-31 21:11:50,15054.29639,7.746,18.5,0.00,18.5
2024-10-31 21:11:59,15063.17416,7.748,18.5,0.00,18.5
2024-10-31 21:12:10,15074.30474,7.748,18.5,0.00,18.5
2024-10-31 21:12:20,15084.41254,7.747,18.5,0.00,18.5
2024-10-31 21:12:30,15094.33593,7.746,18.5,0.00,18.5
2024-10-31 21:12:40,15104.33244,7.752,18.5,0.00,18.5
2024-10-31 21:12:50,15114.3403,7.785,18.5,0.00,18.5
2024-10-31 21:13:00,15124.35218,7.832,18.5,0.00,18.5
2024-10-31 21:13:10,15134.36682,7.834,18.5,0.00,18.5
2024-10-31 21:13:20,15144.36978,8.272,18.5,0.00,18.5
2024-10-31 21:13:30,15154.38875,8.677,18.5,0.00,18.5
2024-10-31 21:13:40,15164.3896,8.505,18.5,0.00,18.5
2024-10-31 21:13:50,15174.40316,8.559,18.5,0.00,18.5
2024-10-31 21:14:00,15184.41617,8.576,18.5,0.00,18.5
2024-10-31 21:14:10,15194.42611,8.562,18.5,0.00,18.5
2024-10-31 21:14:20,15204.6496,8.614,18.5,0.00,18.5
2024-10-31 21:14:30,15214.45605,8.720,18.5,0.00,18.5
2024-10-31 21:14:40,15224.46083,8.853,18.5,0.00,18.5
2024-10-31 21:14:50,15234.59285,8.920,18.5,0.00,18.5
2024-10-31 21:15:00,15244.46683,9.083,18.5,0.00,18.5
2024-10-31 21:15:10,15254.47272,8.994,18.5,0.00,18.5
2024-10-31 21:15:20,15264.47792,8.846,18.5,0.00,18.5
2024-10-31 21:15:30,15274.48107,8.849,18.5,0.00,18.5
2024-10-31 21:15:40,15284.48999,8.850,18.5,0.00,18.5
2024-10-31 21:15:50,15294.49876,8.811,18.5,0.00,18.5
2024-10-31 21:16:00,15304.49521,8.690,18.5,0.00,18.5
2024-10-31 21:16:10,15314.50259,8.692,18.5,0.00,18.5
2024-10-31 21:16:21,15324.86421,8.662,18.5,0.00,18.5
2024-10-31 21:16:30,15334.52843,8.562,18.5,0.00,18.5
2024-10-31 21:16:40,15344.5441,8.575,18.5,0.00,18.5
2024-10-31 21:16:50,15354.55088,8.811,18.5,0.00,18.5
2024-10-31 21:17:00,15364.6061,8.970,18.5,0.00,18.5
2024-10-31 21:17:10,15374.573,9.186,18.5,0.00,18.5
2024-10-31 21:17:30,15394.63704,9.734,18.5,0.00,18.5
2024-10-31 21:17:40,15404.58464,9.075,18.5,0.00,18.5
2024-10-31 21:17:50,15414.58943,9.122,18.5,0.00,18.5
2024-10-31 21:18:00,15424.59682,9.057,18.5,0.00,18.5
2024-10-31 21:18:10,15434.61352,8.651,18.5,0.00,18.5
2024-10-31 21:18:20,15444.62142,8.681,18.5,0.00,18.5
2024-10-31 21:18:31,15454.82657,8.864,18.5,0.00,18.5
2024-10-31 21:18:40,15464.63649,8.946,18.5,0.00,18.5
2024-10-31 21:18:50,15474.64888,8.829,18.5,0.00,18.5
2024-10-31 21:19:00,15484.64117,8.698,18.5,0.00,18.5
2024-10-31 21:19:11,15494.80302,8.637,18.5,0.00,18.5
2024-10-31 21:19:20,15504.66426,8.650,18.5,0.00,18.5
2024-10-31 21:19:30,15514.67813,8.675,18.5,0.00,18.5
2024-10-31 21:19:40,15524.68709,8.833,18.5,0.00,18.5
2024-10-31 21:19:50,15534.69173,9.005,18.5,0.00,18.5
2024-10-31 21:20:00,15544.69696,8.992,18.5,0.00,18.5
2024-10-31 21:20:11,15554.71158,9.025,18.5,0.00,18.5
2024-10-31 21:20:31,15574.75299,8.987,18.4,0.00,18.4
2024-10-31 21:20:41,15584.9789,8.924,18.4,0.00,18.4
2024-10-31 21:21:01,15604.7938,8.957,18.4,0.00,18.4
2024-10-31 21:21:11,15614.76118,8.972,18.4,0.00,18.4
2024-10-31 21:21:21,15624.77021,9.163,18.4,0.00,18.4
2024-10-31 21:21:31,15634.78306,9.255,18.4,0.00,18.4
2024-10-31 21:21:41,15644.80003,9.481,18.4,0.00,18.4
2024-10-31 21:21:51,15654.79993,9.568,18.4,0.00,18.4
2024-10-31 21:22:01,15664.81742,9.425,18.4,0.00,18.4
2024-10-31 21:22:11,15675.15181,9.401,18.4,0.00,18.4
2024-10-31 21:22:21,15684.82596,9.040,18.4,0.00,18.4
2024-10-31 21:22:31,15694.91811,8.996,18.4,0.00,18.4
